zone_id,target_period_start,fold,modelo,y_real,y_pred
tena,2008-02-01,2,Logistic_Regression,Alta,Alta
babahoyo,2008-03-01,2,Logistic_Regression,Alta,Alta
cuenca,2008-03-01,2,Logistic_Regression,Alta,Media
esmeraldas,2008-03-01,2,Logistic_Regression,Alta,Alta
guayaquil,2008-03-01,2,Logistic_Regression,Alta,Alta
loja,2008-03-01,2,Logistic_Regression,Alta,Media
machala,2008-03-01,2,Logistic_Regression,Alta,Alta
portoviejo,2008-03-01,2,Logistic_Regression,Alta,Alta
puyo,2008-03-01,2,Logistic_Regression,Alta,Alta
quito,2008-03-01,2,Logistic_Regression,Alta,Alta
riobamba,2008-03-01,2,Logistic_Regression,Media,Media
salinas,2008-03-01,2,Logistic_Regression,Media,Media
tena,2008-03-01,2,Logistic_Regression,Alta,Alta
babahoyo,2008-04-01,2,Logistic_Regression,Alta,Alta
cuenca,2008-04-01,2,Logistic_Regression,Media,Media
esmeraldas,2008-04-01,2,Logistic_Regression,Alta,Alta
guayaquil,2008-04-01,2,Logistic_Regression,Media,Alta
loja,2008-04-01,2,Logistic_Regression,Alta,Media
machala,2008-04-01,2,Logistic_Regression,Alta,Alta
portoviejo,2008-04-01,2,Logistic_Regression,Alta,Alta
puyo,2008-04-01,2,Logistic_Regression,Alta,Alta
quito,2008-04-01,2,Logistic_Regression,Alta,Alta
riobamba,2008-04-01,2,Logistic_Regression,Media,Media
salinas,2008-04-01,2,Logistic_Regression,Baja,Media
tena,2008-04-01,2,Logistic_Regression,Alta,Alta
babahoyo,2008-05-01,2,Logistic_Regression,Alta,Alta
cuenca,2008-05-01,2,Logistic_Regression,Media,Media
esmeraldas,2008-05-01,2,Logistic_Regression,Media,Alta
guayaquil,2008-05-01,2,Logistic_Regression,Alta,Media
loja,2008-05-01,2,Logistic_Regression,Media,Media
machala,2008-05-01,2,Logistic_Regression,Alta,Media
portoviejo,2008-05-01,2,Logistic_Regression,Baja,Media
puyo,2008-05-01,2,Logistic_Regression,Media,Alta
quito,2008-05-01,2,Logistic_Regression,Alta,Media
riobamba,2008-05-01,2,Logistic_Regression,Media,Media
salinas,2008-05-01,2,Logistic_Regression,Baja,Baja
tena,2008-05-01,2,Logistic_Regression,Alta,Alta
babahoyo,2008-06-01,2,Logistic_Regression,Media,Alta
cuenca,2008-06-01,2,Logistic_Regression,Baja,Baja
esmeraldas,2008-06-01,2,Logistic_Regression,Baja,Baja
guayaquil,2008-06-01,2,Logistic_Regression,Alta,Alta
loja,2008-06-01,2,Logistic_Regression,Baja,Baja
machala,2008-06-01,2,Logistic_Regression,Baja,Baja
portoviejo,2008-06-01,2,Logistic_Regression,Baja,Baja
puyo,2008-06-01,2,Logistic_Regression,Media,Media
quito,2008-06-01,2,Logistic_Regression,Media,Media
riobamba,2008-06-01,2,Logistic_Regression,Baja,Media
salinas,2008-06-01,2,Logistic_Regression,Baja,Baja
tena,2008-06-01,2,Logistic_Regression,Alta,Media
babahoyo,2008-07-01,2,Logistic_Regression,Alta,Media
cuenca,2008-07-01,2,Logistic_Regression,Baja,Baja
esmeraldas,2008-07-01,2,Logistic_Regression,Media,Baja
guayaquil,2008-07-01,2,Logistic_Regression,Media,Media
loja,2008-07-01,2,Logistic_Regression,Baja,Baja
machala,2008-07-01,2,Logistic_Regression,Baja,Baja
portoviejo,2008-07-01,2,Logistic_Regression,Baja,Baja
puyo,2008-07-01,2,Logistic_Regression,Media,Media
quito,2008-07-01,2,Logistic_Regression,Media,Media
riobamba,2008-07-01,2,Logistic_Regression,Baja,Baja
salinas,2008-07-01,2,Logistic_Regression,Baja,Baja
tena,2008-07-01,2,Logistic_Regression,Media,Media
babahoyo,2008-08-01,2,Logistic_Regression,Alta,Media
cuenca,2008-08-01,2,Logistic_Regression,Baja,Baja
esmeraldas,2008-08-01,2,Logistic_Regression,Media,Baja
guayaquil,2008-08-01,2,Logistic_Regression,Media,Baja
loja,2008-08-01,2,Logistic_Regression,Baja,Baja
machala,2008-08-01,2,Logistic_Regression,Baja,Baja
portoviejo,2008-08-01,2,Logistic_Regression,Baja,Baja
puyo,2008-08-01,2,Logistic_Regression,Media,Baja
quito,2008-08-01,2,Logistic_Regression,Media,Media
riobamba,2008-08-01,2,Logistic_Regression,Baja,Baja
salinas,2008-08-01,2,Logistic_Regression,Baja,Baja
tena,2008-08-01,2,Logistic_Regression,Media,Media
babahoyo,2008-09-01,2,Logistic_Regression,Media,Media
cuenca,2008-09-01,2,Logistic_Regression,Baja,Baja
esmeraldas,2008-09-01,2,Logistic_Regression,Baja,Baja
guayaquil,2008-09-01,2,Logistic_Regression,Media,Baja
loja,2008-09-01,2,Logistic_Regression,Baja,Baja
machala,2008-09-01,2,Logistic_Regression,Baja,Baja
portoviejo,2008-09-01,2,Logistic_Regression,Baja,Baja
puyo,2008-09-01,2,Logistic_Regression,Baja,Baja
quito,2008-09-01,2,Logistic_Regression,Media,Media
riobamba,2008-09-01,2,Logistic_Regression,Baja,Baja
salinas,2008-09-01,2,Logistic_Regression,Baja,Baja
tena,2008-09-01,2,Logistic_Regression,Media,Media
babahoyo,2008-10-01,2,Logistic_Regression,Media,Alta
cuenca,2008-10-01,2,Logistic_Regression,Media,Media
esmeraldas,2008-10-01,2,Logistic_Regression,Baja,Baja
guayaquil,2008-10-01,2,Logistic_Regression,Baja,Baja
loja,2008-10-01,2,Logistic_Regression,Alta,Baja
machala,2008-10-01,2,Logistic_Regression,Media,Baja
portoviejo,2008-10-01,2,Logistic_Regression,Baja,Baja
puyo,2008-10-01,2,Logistic_Regression,Media,Media
quito,2008-10-01,2,Logistic_Regression,Media,Alta
riobamba,2008-10-01,2,Logistic_Regression,Media,Media
salinas,2008-10-01,2,Logistic_Regression,Baja,Baja
tena,2008-10-01,2,Logistic_Regression,Alta,Alta
babahoyo,2008-11-01,2,Logistic_Regression,Baja,Alta
cuenca,2008-11-01,2,Logistic_Regression,Media,Media
esmeraldas,2008-11-01,2,Logistic_Regression,Media,Baja
guayaquil,2008-11-01,2,Logistic_Regression,Baja,Media
loja,2008-11-01,2,Logistic_Regression,Media,Media
machala,2008-11-01,2,Logistic_Regression,Baja,Baja
portoviejo,2008-11-01,2,Logistic_Regression,Baja,Baja
puyo,2008-11-01,2,Logistic_Regression,Alta,Alta
quito,2008-11-01,2,Logistic_Regression,Alta,Alta
riobamba,2008-11-01,2,Logistic_Regression,Media,Media
salinas,2008-11-01,2,Logistic_Regression,Baja,Baja
tena,2008-11-01,2,Logistic_Regression,Alta,Alta
babahoyo,2008-12-01,2,Logistic_Regression,Baja,Media
cuenca,2008-12-01,2,Logistic_Regression,Media,Media
esmeraldas,2008-12-01,2,Logistic_Regression,Baja,Alta
guayaquil,2008-12-01,2,Logistic_Regression,Baja,Media
loja,2008-12-01,2,Logistic_Regression,Media,Media
machala,2008-12-01,2,Logistic_Regression,Baja,Baja
portoviejo,2008-12-01,2,Logistic_Regression,Baja,Baja
puyo,2008-12-01,2,Logistic_Regression,Alta,Alta
quito,2008-12-01,2,Logistic_Regression,Alta,Alta
riobamba,2008-12-01,2,Logistic_Regression,Alta,Media
salinas,2008-12-01,2,Logistic_Regression,Baja,Baja
tena,2008-12-01,2,Logistic_Regression,Alta,Alta
babahoyo,2009-01-01,2,Logistic_Regression,Alta,Alta
cuenca,2009-01-01,2,Logistic_Regression,Media,Media
esmeraldas,2009-01-01,2,Logistic_Regression,Alta,Alta
guayaquil,2009-01-01,2,Logistic_Regression,Alta,Media
loja,2009-01-01,2,Logistic_Regression,Alta,Media
machala,2009-01-01,2,Logistic_Regression,Alta,Media
portoviejo,2009-01-01,2,Logistic_Regression,Alta,Baja
puyo,2009-01-01,2,Logistic_Regression,Media,Alta
quito,2009-01-01,2,Logistic_Regression,Alta,Alta
riobamba,2009-01-01,2,Logistic_Regression,Media,Alta
salinas,2009-01-01,2,Logistic_Regression,Media,Baja
tena,2009-01-01,2,Logistic_Regression,Media,Alta
babahoyo,2009-02-01,2,Logistic_Regression,Alta,Alta
cuenca,2009-02-01,2,Logistic_Regression,Alta,Media
esmeraldas,2009-02-01,2,Logistic_Regression,Alta,Alta
guayaquil,2009-02-01,2,Logistic_Regression,Alta,Alta
loja,2009-02-01,2,Logistic_Regression,Media,Alta
machala,2009-02-01,2,Logistic_Regression,Alta,Alta
portoviejo,2009-02-01,2,Logistic_Regression,Alta,Alta
puyo,2009-02-01,2,Logistic_Regression,Alta,Alta
quito,2009-02-01,2,Logistic_Regression,Media,Alta
riobamba,2009-02-01,2,Logistic_Regression,Alta,Media
salinas,2009-02-01,2,Logistic_Regression,Media,Media
tena,2009-02-01,2,Logistic_Regression,Alta,Alta
babahoyo,2009-03-01,2,Logistic_Regression,Alta,Alta
cuenca,2009-03-01,2,Logistic_Regression,Media,Media
esmeraldas,2009-03-01,2,Logistic_Regression,Alta,Alta
guayaquil,2009-03-01,2,Logistic_Regression,Alta,Alta
loja,2009-03-01,2,Logistic_Regression,Media,Media
machala,2009-03-01,2,Logistic_Regression,Alta,Alta
portoviejo,2009-03-01,2,Logistic_Regression,Media,Alta
puyo,2009-03-01,2,Logistic_Regression,Media,Alta
quito,2009-03-01,2,Logistic_Regression,Alta,Alta
riobamba,2009-03-01,2,Logistic_Regression,Media,Media
salinas,2009-03-01,2,Logistic_Regression,Baja,Media
tena,2009-03-01,2,Logistic_Regression,Alta,Alta
babahoyo,2009-04-01,2,Logistic_Regression,Alta,Alta
cuenca,2009-04-01,2,Logistic_Regression,Media,Media
esmeraldas,2009-04-01,2,Logistic_Regression,Alta,Alta
guayaquil,2009-04-01,2,Logistic_Regression,Media,Alta
loja,2009-04-01,2,Logistic_Regression,Media,Media
machala,2009-04-01,2,Logistic_Regression,Media,Media
portoviejo,2009-04-01,2,Logistic_Regression,Media,Media
puyo,2009-04-01,2,Logistic_Regression,Alta,Alta
quito,2009-04-01,2,Logistic_Regression,Media,Alta
riobamba,2009-04-01,2,Logistic_Regression,Media,Media
salinas,2009-04-01,2,Logistic_Regression,Baja,Baja
tena,2009-04-01,2,Logistic_Regression,Alta,Alta
babahoyo,2009-05-01,2,Logistic_Regression,Alta,Alta
cuenca,2009-05-01,2,Logistic_Regression,Media,Media
esmeraldas,2009-05-01,2,Logistic_Regression,Media,Alta
guayaquil,2009-05-01,2,Logistic_Regression,Alta,Media
loja,2009-05-01,2,Logistic_Regression,Baja,Media
machala,2009-05-01,2,Logistic_Regression,Baja,Media
portoviejo,2009-05-01,2,Logistic_Regression,Alta,Baja
puyo,2009-05-01,2,Logistic_Regression,Alta,Alta
quito,2009-05-01,2,Logistic_Regression,Alta,Media
riobamba,2009-05-01,2,Logistic_Regression,Media,Media
salinas,2009-05-01,2,Logistic_Regression,Baja,Baja
tena,2009-05-01,2,Logistic_Regression,Alta,Alta
babahoyo,2009-06-01,2,Logistic_Regression,Alta,Alta
cuenca,2009-06-01,2,Logistic_Regression,Baja,Baja
esmeraldas,2009-06-01,2,Logistic_Regression,Baja,Media
guayaquil,2009-06-01,2,Logistic_Regression,Media,Media
loja,2009-06-01,2,Logistic_Regression,Baja,Baja
machala,2009-06-01,2,Logistic_Regression,Baja,Baja
portoviejo,2009-06-01,2,Logistic_Regression,Baja,Baja
puyo,2009-06-01,2,Logistic_Regression,Alta,Media
quito,2009-06-01,2,Logistic_Regression,Media,Media
riobamba,2009-06-01,2,Logistic_Regression,Baja,Baja
salinas,2009-06-01,2,Logistic_Regression,Baja,Baja
tena,2009-06-01,2,Logistic_Regression,Alta,Alta
babahoyo,2009-07-01,2,Logistic_Regression,Media,Media
cuenca,2009-07-01,2,Logistic_Regression,Baja,Baja
esmeraldas,2009-07-01,2,Logistic_Regression,Baja,Baja
guayaquil,2009-07-01,2,Logistic_Regression,Media,Media
loja,2009-07-01,2,Logistic_Regression,Baja,Baja
machala,2009-07-01,2,Logistic_Regression,Baja,Baja
portoviejo,2009-07-01,2,Logistic_Regression,Baja,Baja
puyo,2009-07-01,2,Logistic_Regression,Media,Media
quito,2009-07-01,2,Logistic_Regression,Baja,Media
riobamba,2009-07-01,2,Logistic_Regression,Baja,Baja
salinas,2009-07-01,2,Logistic_Regression,Baja,Baja
tena,2009-07-01,2,Logistic_Regression,Alta,Alta
babahoyo,2009-08-01,2,Logistic_Regression,Alta,Baja
cuenca,2009-08-01,2,Logistic_Regression,Baja,Baja
esmeraldas,2009-08-01,2,Logistic_Regression,Baja,Baja
guayaquil,2009-08-01,2,Logistic_Regression,Media,Baja
loja,2009-08-01,2,Logistic_Regression,Baja,Baja
machala,2009-08-01,2,Logistic_Regression,Baja,Baja
portoviejo,2009-08-01,2,Logistic_Regression,Baja,Baja
puyo,2009-08-01,2,Logistic_Regression,Baja,Media
quito,2009-08-01,2,Logistic_Regression,Media,Media
riobamba,2009-08-01,2,Logistic_Regression,Baja,Baja
salinas,2009-08-01,2,Logistic_Regression,Baja,Baja
tena,2009-08-01,2,Logistic_Regression,Alta,Media
babahoyo,2009-09-01,2,Logistic_Regression,Media,Media
cuenca,2009-09-01,2,Logistic_Regression,Baja,Baja
esmeraldas,2009-09-01,2,Logistic_Regression,Baja,Baja
guayaquil,2009-09-01,2,Logistic_Regression,Media,Media
loja,2009-09-01,2,Logistic_Regression,Baja,Baja
machala,2009-09-01,2,Logistic_Regression,Baja,Baja
portoviejo,2009-09-01,2,Logistic_Regression,Baja,Baja
puyo,2009-09-01,2,Logistic_Regression,Baja,Media
quito,2009-09-01,2,Logistic_Regression,Alta,Media
riobamba,2009-09-01,2,Logistic_Regression,Baja,Baja
salinas,2009-09-01,2,Logistic_Regression,Baja,Baja
tena,2009-09-01,2,Logistic_Regression,Alta,Alta
babahoyo,2009-10-01,2,Logistic_Regression,Alta,Media
cuenca,2009-10-01,2,Logistic_Regression,Media,Baja
esmeraldas,2009-10-01,2,Logistic_Regression,Media,Baja
guayaquil,2009-10-01,2,Logistic_Regression,Media,Baja
loja,2009-10-01,2,Logistic_Regression,Baja,Media
machala,2009-10-01,2,Logistic_Regression,Baja,Baja
portoviejo,2009-10-01,2,Logistic_Regression,Baja,Baja
puyo,2009-10-01,2,Logistic_Regression,Media,Media
quito,2009-10-01,2,Logistic_Regression,Alta,Alta
riobamba,2009-10-01,2,Logistic_Regression,Media,Media
salinas,2009-10-01,2,Logistic_Regression,Baja,Baja
tena,2009-10-01,2,Logistic_Regression,Alta,Alta
babahoyo,2009-11-01,2,Logistic_Regression,Baja,Media
cuenca,2009-11-01,2,Logistic_Regression,Media,Media
esmeraldas,2009-11-01,2,Logistic_Regression,Media,Media
guayaquil,2009-11-01,2,Logistic_Regression,Baja,Media
loja,2009-11-01,2,Logistic_Regression,Media,Media
machala,2009-11-01,2,Logistic_Regression,Baja,Baja
portoviejo,2009-11-01,2,Logistic_Regression,Baja,Baja
puyo,2009-11-01,2,Logistic_Regression,Media,Media
quito,2009-11-01,2,Logistic_Regression,Alta,Alta
riobamba,2009-11-01,2,Logistic_Regression,Media,Media
salinas,2009-11-01,2,Logistic_Regression,Baja,Baja
tena,2009-11-01,2,Logistic_Regression,Alta,Alta
babahoyo,2009-12-01,2,Logistic_Regression,Alta,Media
cuenca,2009-12-01,2,Logistic_Regression,Alta,Media
esmeraldas,2009-12-01,2,Logistic_Regression,Alta,Media
guayaquil,2009-12-01,2,Logistic_Regression,Media,Media
loja,2009-12-01,2,Logistic_Regression,Media,Media
machala,2009-12-01,2,Logistic_Regression,Baja,Baja
portoviejo,2009-12-01,2,Logistic_Regression,Baja,Baja
puyo,2009-12-01,2,Logistic_Regression,Media,Alta
quito,2009-12-01,2,Logistic_Regression,Alta,Alta
riobamba,2009-12-01,2,Logistic_Regression,Media,Media
salinas,2009-12-01,2,Logistic_Regression,Baja,Baja
tena,2009-12-01,2,Logistic_Regression,Media,Alta
babahoyo,2010-01-01,2,Logistic_Regression,Alta,Alta
cuenca,2010-01-01,2,Logistic_Regression,Baja,Alta
esmeraldas,2010-01-01,2,Logistic_Regression,Alta,Alta
guayaquil,2010-01-01,2,Logistic_Regression,Alta,Alta
loja,2010-01-01,2,Logistic_Regression,Media,Alta
machala,2010-01-01,2,Logistic_Regression,Alta,Media
portoviejo,2010-01-01,2,Logistic_Regression,Media,Alta
puyo,2010-01-01,2,Logistic_Regression,Baja,Alta
quito,2010-01-01,2,Logistic_Regression,Media,Alta
riobamba,2010-01-01,2,Logistic_Regression,Media,Alta
salinas,2010-01-01,2,Logistic_Regression,Media,Baja
tena,2010-01-01,2,Logistic_Regression,Baja,Alta
babahoyo,2010-02-01,2,Logistic_Regression,Alta,Alta
cuenca,2010-02-01,2,Logistic_Regression,Alta,Media
esmeraldas,2010-02-01,2,Logistic_Regression,Alta,Alta
guayaquil,2010-02-01,2,Logistic_Regression,Alta,Alta
loja,2010-02-01,2,Logistic_Regression,Media,Media
machala,2010-02-01,2,Logistic_Regression,Alta,Alta
portoviejo,2010-02-01,2,Logistic_Regression,Alta,Alta
puyo,2010-02-01,2,Logistic_Regression,Media,Media
quito,2010-02-01,2,Logistic_Regression,Media,Alta
riobamba,2010-02-01,2,Logistic_Regression,Media,Media
salinas,2010-02-01,2,Logistic_Regression,Media,Media
tena,2010-02-01,2,Logistic_Regression,Alta,Alta
babahoyo,2010-03-01,2,Logistic_Regression,Alta,Alta
cuenca,2010-03-01,2,Logistic_Regression,Baja,Media
esmeraldas,2010-03-01,2,Logistic_Regression,Alta,Alta
guayaquil,2010-03-01,2,Logistic_Regression,Alta,Alta
loja,2010-03-01,2,Logistic_Regression,Media,Media
machala,2010-03-01,2,Logistic_Regression,Media,Alta
portoviejo,2010-03-01,2,Logistic_Regression,Alta,Alta
puyo,2010-03-01,2,Logistic_Regression,Media,Alta
quito,2010-03-01,2,Logistic_Regression,Alta,Alta
riobamba,2010-03-01,2,Logistic_Regression,Baja,Media
salinas,2010-03-01,2,Logistic_Regression,Baja,Media
tena,2010-03-01,2,Logistic_Regression,Media,Alta
babahoyo,2010-04-01,2,Logistic_Regression,Alta,Alta
cuenca,2010-04-01,2,Logistic_Regression,Media,Media
esmeraldas,2010-04-01,2,Logistic_Regression,Alta,Alta
guayaquil,2010-04-01,2,Logistic_Regression,Alta,Alta
loja,2010-04-01,2,Logistic_Regression,Alta,Media
machala,2010-04-01,2,Logistic_Regression,Alta,Media
portoviejo,2010-04-01,2,Logistic_Regression,Media,Alta
puyo,2010-04-01,2,Logistic_Regression,Alta,Media
quito,2010-04-01,2,Logistic_Regression,Alta,Alta
riobamba,2010-04-01,2,Logistic_Regression,Media,Media
salinas,2010-04-01,2,Logistic_Regression,Baja,Baja
tena,2010-04-01,2,Logistic_Regression,Alta,Alta
babahoyo,2010-05-01,2,Logistic_Regression,Alta,Alta
cuenca,2010-05-01,2,Logistic_Regression,Alta,Media
esmeraldas,2010-05-01,2,Logistic_Regression,Alta,Alta
guayaquil,2010-05-01,2,Logistic_Regression,Alta,Alta
loja,2010-05-01,2,Logistic_Regression,Alta,Media
machala,2010-05-01,2,Logistic_Regression,Media,Media
portoviejo,2010-05-01,2,Logistic_Regression,Media,Media
puyo,2010-05-01,2,Logistic_Regression,Alta,Alta
quito,2010-05-01,2,Logistic_Regression,Alta,Alta
riobamba,2010-05-01,2,Logistic_Regression,Media,Media
salinas,2010-05-01,2,Logistic_Regression,Baja,Baja
tena,2010-05-01,2,Logistic_Regression,Alta,Alta
babahoyo,2010-06-01,2,Logistic_Regression,Media,Alta
cuenca,2010-06-01,2,Logistic_Regression,Baja,Baja
esmeraldas,2010-06-01,2,Logistic_Regression,Baja,Alta
guayaquil,2010-06-01,2,Logistic_Regression,Media,Alta
loja,2010-06-01,2,Logistic_Regression,Baja,Baja
machala,2010-06-01,2,Logistic_Regression,Baja,Baja
portoviejo,2010-06-01,2,Logistic_Regression,Baja,Baja
puyo,2010-06-01,2,Logistic_Regression,Media,Alta
quito,2010-06-01,2,Logistic_Regression,Media,Media
riobamba,2010-06-01,2,Logistic_Regression,Baja,Media
salinas,2010-06-01,2,Logistic_Regression,Baja,Baja
tena,2010-06-01,2,Logistic_Regression,Media,Alta
babahoyo,2010-07-01,2,Logistic_Regression,Media,Media
cuenca,2010-07-01,2,Logistic_Regression,Baja,Baja
esmeraldas,2010-07-01,2,Logistic_Regression,Baja,Baja
guayaquil,2010-07-01,2,Logistic_Regression,Alta,Media
loja,2010-07-01,2,Logistic_Regression,Baja,Baja
machala,2010-07-01,2,Logistic_Regression,Baja,Baja
portoviejo,2010-07-01,2,Logistic_Regression,Baja,Baja
puyo,2010-07-01,2,Logistic_Regression,Alta,Media
quito,2010-07-01,2,Logistic_Regression,Media,Media
riobamba,2010-07-01,2,Logistic_Regression,Baja,Baja
salinas,2010-07-01,2,Logistic_Regression,Baja,Baja
tena,2010-07-01,2,Logistic_Regression,Alta,Media
babahoyo,2010-08-01,2,Logistic_Regression,Baja,Media
cuenca,2010-08-01,2,Logistic_Regression,Baja,Baja
esmeraldas,2010-08-01,2,Logistic_Regression,Baja,Baja
guayaquil,2010-08-01,2,Logistic_Regression,Media,Baja
loja,2010-08-01,2,Logistic_Regression,Baja,Baja
machala,2010-08-01,2,Logistic_Regression,Baja,Baja
portoviejo,2010-08-01,2,Logistic_Regression,Baja,Baja
puyo,2010-08-01,2,Logistic_Regression,Baja,Media
quito,2010-08-01,2,Logistic_Regression,Media,Media
riobamba,2010-08-01,2,Logistic_Regression,Baja,Baja
salinas,2010-08-01,2,Logistic_Regression,Baja,Baja
tena,2010-08-01,2,Logistic_Regression,Media,Media
babahoyo,2010-09-01,2,Logistic_Regression,Media,Baja
cuenca,2010-09-01,2,Logistic_Regression,Baja,Baja
esmeraldas,2010-09-01,2,Logistic_Regression,Baja,Baja
guayaquil,2010-09-01,2,Logistic_Regression,Media,Baja
loja,2010-09-01,2,Logistic_Regression,Baja,Baja
machala,2010-09-01,2,Logistic_Regression,Baja,Baja
portoviejo,2010-09-01,2,Logistic_Regression,Baja,Baja
puyo,2010-09-01,2,Logistic_Regression,Baja,Baja
quito,2010-09-01,2,Logistic_Regression,Media,Media
riobamba,2010-09-01,2,Logistic_Regression,Baja,Baja
salinas,2010-09-01,2,Logistic_Regression,Baja,Baja
tena,2010-09-01,2,Logistic_Regression,Media,Media
babahoyo,2010-10-01,2,Logistic_Regression,Media,Media
cuenca,2010-10-01,2,Logistic_Regression,Media,Baja
esmeraldas,2010-10-01,2,Logistic_Regression,Baja,Baja
guayaquil,2010-10-01,2,Logistic_Regression,Baja,Baja
loja,2010-10-01,2,Logistic_Regression,Baja,Baja
machala,2010-10-01,2,Logistic_Regression,Baja,Baja
portoviejo,2010-10-01,2,Logistic_Regression,Baja,Baja
puyo,2010-10-01,2,Logistic_Regression,Alta,Media
quito,2010-10-01,2,Logistic_Regression,Media,Media
riobamba,2010-10-01,2,Logistic_Regression,Media,Media
salinas,2010-10-01,2,Logistic_Regression,Baja,Baja
tena,2010-10-01,2,Logistic_Regression,Alta,Media
babahoyo,2010-11-01,2,Logistic_Regression,Baja,Media
cuenca,2010-11-01,2,Logistic_Regression,Media,Media
esmeraldas,2010-11-01,2,Logistic_Regression,Baja,Baja
guayaquil,2010-11-01,2,Logistic_Regression,Baja,Baja
loja,2010-11-01,2,Logistic_Regression,Media,Media
machala,2010-11-01,2,Logistic_Regression,Baja,Baja
portoviejo,2010-11-01,2,Logistic_Regression,Baja,Baja
puyo,2010-11-01,2,Logistic_Regression,Media,Alta
quito,2010-11-01,2,Logistic_Regression,Alta,Alta
riobamba,2010-11-01,2,Logistic_Regression,Media,Media
salinas,2010-11-01,2,Logistic_Regression,Baja,Baja
tena,2010-11-01,2,Logistic_Regression,Media,Alta
babahoyo,2010-12-01,2,Logistic_Regression,Alta,Alta
cuenca,2010-12-01,2,Logistic_Regression,Media,Media
esmeraldas,2010-12-01,2,Logistic_Regression,Alta,Media
guayaquil,2010-12-01,2,Logistic_Regression,Media,Media
loja,2010-12-01,2,Logistic_Regression,Baja,Media
machala,2010-12-01,2,Logistic_Regression,Media,Baja
portoviejo,2010-12-01,2,Logistic_Regression,Alta,Baja
puyo,2010-12-01,2,Logistic_Regression,Alta,Alta
quito,2010-12-01,2,Logistic_Regression,Alta,Alta
riobamba,2010-12-01,2,Logistic_Regression,Media,Media
salinas,2010-12-01,2,Logistic_Regression,Baja,Baja
tena,2010-12-01,2,Logistic_Regression,Alta,Alta
babahoyo,2011-01-01,3,Logistic_Regression,Alta,Alta
cuenca,2011-01-01,3,Logistic_Regression,Media,Media
esmeraldas,2011-01-01,3,Logistic_Regression,Alta,Alta
guayaquil,2011-01-01,3,Logistic_Regression,Alta,Alta
loja,2011-01-01,3,Logistic_Regression,Media,Media
machala,2011-01-01,3,Logistic_Regression,Media,Media
portoviejo,2011-01-01,3,Logistic_Regression,Media,Alta
puyo,2011-01-01,3,Logistic_Regression,Media,Alta
quito,2011-01-01,3,Logistic_Regression,Alta,Alta
