fase,modelo,config_id,macro_f1_cv_mean,macro_f1_cv_std,balanced_accuracy_cv_mean,recall_alta_cv_mean,seconds,params
A,SVM_RBF,7,0.33482767871339786,0.027416143402711483,0.3380270522560951,0.28714762508508274,4.970948499991209,"{""model__gamma"": 0.0003, ""model__class_weight"": ""balanced"", ""model__C"": 20.0}"
A,SVM_RBF,3,0.33453297951331845,0.018840333803369847,0.3359570433802216,0.28275272180216865,2.7690397999976994,"{""model__gamma"": 0.002, ""model__class_weight"": null, ""model__C"": 2.0}"
A,SVM_RBF,2,0.3338749349038416,0.015421358523364709,0.33460987064922876,0.3455350549954298,13.525746900006197,"{""model__gamma"": ""scale"", ""model__class_weight"": ""balanced"", ""model__C"": 10.0}"
A,SVM_RBF,16,0.33326719519046927,0.0072253399837865105,0.3347415628810624,0.3712995986477585,13.623544899994158,"{""model__gamma"": 0.01, ""model__class_weight"": ""balanced"", ""model__C"": 10.0}"
A,SVM_RBF,9,0.328264362410139,0.026324035008597386,0.3295554612662379,0.3740958672545938,9.606319900005474,"{""model__gamma"": 0.02, ""model__class_weight"": ""balanced"", ""model__C"": 100.0}"
A,SVM_RBF,18,0.3262055555140399,0.028869574270033237,0.3275067204007623,0.27696850263456724,2.915488300001016,"{""model__gamma"": 0.005, ""model__class_weight"": null, ""model__C"": 1.0}"
A,SVM_RBF,20,0.32578579115522666,0.023358813351659777,0.32666669133286824,0.2988743475986646,6.980071300000418,"{""model__gamma"": ""scale"", ""model__class_weight"": ""balanced"", ""model__C"": 3.0}"
A,SVM_RBF,15,0.32329003815685226,0.0316729745499218,0.3357079616005951,0.21594480254448645,2.103474000003189,"{""model__gamma"": 0.001, ""model__class_weight"": null, ""model__C"": 0.3}"
A,SVM_RBF,11,0.3200966022690889,0.031836966008417796,0.32389465535271356,0.4019216013910076,6.99581570000737,"{""model__gamma"": 0.03, ""model__class_weight"": ""balanced"", ""model__C"": 20.0}"
A,SVM_RBF,4,0.3168021521900007,0.021486103049457236,0.3251156054312126,0.3759239499869439,4.068437199995969,"{""model__gamma"": 0.01, ""model__class_weight"": ""balanced"", ""model__C"": 0.2}"
A,SVM_RBF,8,0.30516664112392444,0.03412395246149772,0.3160453136534563,0.4662131971287537,7.096301900004619,"{""model__gamma"": 0.05, ""model__class_weight"": ""balanced"", ""model__C"": 2.0}"
A,SVM_RBF,10,0.30463505660536455,0.0334542063031758,0.31560205124210877,0.4662131971287537,8.069929300007061,"{""model__gamma"": 0.05, ""model__class_weight"": ""balanced"", ""model__C"": 3.0}"
A,SVM_RBF,17,0.2706687596210701,0.07375524117158888,0.3349566624736932,0.6479818969319986,2.3743571000086376,"{""model__gamma"": 0.02, ""model__class_weight"": null, ""model__C"": 0.2}"
A,SVM_RBF,5,0.2706603060820394,0.04871319502385797,0.3309534629510727,0.4618291714306616,6.5636000000085915,"{""model__gamma"": 0.1, ""model__class_weight"": ""balanced"", ""model__C"": 100.0}"
A,SVM_RBF,6,0.23564639521069647,0.028981148819314375,0.3215368607999634,0.184515007082178,2.579562699989765,"{""model__gamma"": 0.0003, ""model__class_weight"": null, ""model__C"": 0.2}"
A,SVM_RBF,12,0.17969812691850012,0.013498171168871472,0.3333333333333333,0.25,3.6747555999900214,"{""model__gamma"": 0.02, ""model__class_weight"": ""balanced"", ""model__C"": 0.03}"
A,MLP,5,0.36473439686846265,0.014345643100952285,0.367089716689893,0.35457376032562304,11.8239392000105,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 128, ""model__alpha"": 0.0003, ""model__activation"": ""relu""}"
A,MLP,15,0.36134591084927375,0.024298593629408477,0.3621279446887187,0.3818086970604469,3.88812930000131,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0005, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 128, ""model__alpha"": 0.03, ""model__activation"": ""relu""}"
A,MLP,6,0.355384184744338,0.02666732532811699,0.35792701414056854,0.3802524956792286,1.8695306000008713,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.0003, ""model__hidden_layer_sizes"": [64], ""model__batch_size"": 128, ""model__alpha"": 0.1, ""model__activation"": ""tanh""}"
A,MLP,7,0.3460007362701838,0.010871655281023209,0.3462097520979987,0.31008693834952583,7.681086800002959,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.002, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.003, ""model__activation"": ""relu""}"
