zone_id,ciudad,provincia,region,rol,period,period_start,target_period_start,split,amenaza_mes,target_amenaza,target_rx5day_mm,target_month,prcptot_mm,rx5day_mm,max_3h_mm,sdii_mm_per_wet_day,r20mm_days,cwd_days,cdd_days,temperature_mean_c,relative_humidity_mean_pct,wind_mean_ms,surface_pressure_mean_hpa,latitud_solicitada,longitud_solicitada,target_month_sin,target_month_cos,prcptot_mm__lag1,prcptot_mm__lag11,rx5day_mm__lag1,rx5day_mm__lag11,max_3h_mm__lag1,max_3h_mm__lag11,sdii_mm_per_wet_day__lag1,sdii_mm_per_wet_day__lag11,r20mm_days__lag1,r20mm_days__lag11,cwd_days__lag1,cwd_days__lag11,cdd_days__lag1,cdd_days__lag11,temperature_mean_c__lag1,temperature_mean_c__lag11,relative_humidity_mean_pct__lag1,relative_humidity_mean_pct__lag11,wind_mean_ms__lag1,wind_mean_ms__lag11,surface_pressure_mean_hpa__lag1,surface_pressure_mean_hpa__lag11
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2017-04,2017-04-01,2017-05-01,entrenamiento,Alta,Media,70.35354471206665,5,264.92566,103.43222332000732,11.86631679534912,9.135367393493652,4,18,1,25.217936,86.969315,1.1772678,991.31506,-1.054581,-80.454454,0.49999999999999994,-0.8660254037844387,518.3654,70.883095,129.9148998260498,27.628101527690887,17.544492721557617,8.018583297729492,16.721464157104492,4.725539684295654,12.0,0.0,31.0,6.0,0.0,7.0,25.01483,25.187487,89.46078,82.95097,1.0279787,1.3901087,991.9334,992.2484
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2017-05,2017-05-01,2017-06-01,entrenamiento,Media,Baja,14.528110265731812,6,161.32074,70.35354471206665,13.260686874389648,6.452829360961914,1,21,4,24.864666,86.59449,1.391012,992.3881,-1.054581,-80.454454,1.2246467991473532e-16,-1.0,264.92566,15.3021755,103.43222332000732,7.967525362037122,11.86631679534912,2.185903489589691,9.135367393493652,3.825543880462648,4.0,0.0,18.0,2.0,1.0,11.0,25.217936,24.813013,86.969315,75.31174,1.1772678,1.5625813,991.31506,993.03235
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2017-06,2017-06-01,2017-07-01,entrenamiento,Baja,Baja,3.0130005478858948,7,37.713665,14.528110265731812,1.9915402233600616,2.693833112716675,0,8,8,24.190693,83.438545,1.5975652,992.51465,-1.054581,-80.454454,-0.4999999999999997,-0.8660254037844388,161.32074,14.902544,70.35354471206665,7.17981743812561,13.260686874389648,1.580841839313507,6.452829360961914,2.980508804321289,1.0,0.0,21.0,2.0,4.0,12.0,24.864666,24.51871,86.59449,72.99277,1.391012,1.7622424,992.3881,992.91986
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2017-07,2017-07-01,2017-08-01,entrenamiento,Baja,Baja,4.849096298217773,8,8.439207,3.0130005478858948,1.1887475848197937,4.219603538513184,0,1,15,23.602283,78.38859,1.6719756,993.0937,-1.054581,-80.454454,-0.8660254037844385,-0.5000000000000004,37.713665,2.3129158,14.528110265731812,1.0076984907500446,1.9915402233600616,0.6251633167266846,2.693833112716675,0.0,0.0,0.0,8.0,0.0,8.0,31.0,24.190693,24.280418,83.438545,70.45784,1.5975652,1.94733,992.51465,992.5151
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2017-08,2017-08-01,2017-09-01,entrenamiento,Baja,Baja,12.450375141575933,9,8.47159,4.849096298217773,1.37932750582695,2.82386326789856,0,3,27,23.865406,74.88908,1.7562048,992.906,-1.054581,-80.454454,-1.0,-1.8369701987210297e-16,8.439207,20.928137,3.0130005478858948,13.071800112724304,1.1887475848197937,2.601645827293396,4.219603538513184,2.989733934402466,0.0,0.0,1.0,4.0,15.0,9.0,23.602283,24.217737,78.38859,73.58847,1.6719756,1.8702896,993.0937,993.0546
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2017-09,2017-09-01,2017-10-01,entrenamiento,Baja,Baja,19.49015867710113,10,23.658737,12.450375141575933,2.168662846088409,3.9431228637695312,0,3,13,24.130323,74.58472,1.698303,992.6592,-1.054581,-80.454454,-0.8660254037844386,0.5000000000000001,8.47159,2.040576,4.849096298217773,5.039862543344498,1.37932750582695,0.4197359085083008,2.82386326789856,0.0,0.0,0.0,3.0,0.0,27.0,31.0,23.865406,23.89684,74.88908,71.80455,1.7562048,1.9109973,992.906,992.31683
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2017-10,2017-10-01,2017-11-01,entrenamiento,Baja,Baja,2.43348678201437,11,21.980713,19.49015867710113,2.5867446660995483,3.6634521484375,0,2,14,24.021538,76.003494,1.8107451,991.9108,-1.054581,-80.454454,-0.5000000000000004,0.8660254037844384,23.658737,11.333027,12.450375141575933,5.697566151444335,2.168662846088409,2.5323890447616577,3.9431228637695312,2.833256721496582,0.0,0.0,3.0,2.0,13.0,15.0,24.130323,23.88799,74.58472,72.97157,1.698303,1.7937591,992.6592,992.1546
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2017-11,2017-11-01,2017-12-01,entrenamiento,Baja,Baja,14.777289688587189,12,5.4261093,2.43348678201437,1.4228522777557373,2.713054656982422,0,1,13,23.939444,70.97076,1.7791387,992.0253,-1.054581,-80.454454,-2.4492935982947064e-16,1.0,21.980713,51.707775,19.49015867710113,23.10737946629524,2.5867446660995483,3.929110288619995,3.6634521484375,4.308981418609619,0.0,0.0,2.0,4.0,14.0,6.0,24.021538,24.7048,76.003494,76.22111,1.8107451,1.6439505,991.9108,992.0837
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2017-12,2017-12-01,2018-01-01,validacion_temporal,Baja,Media,39.10700345039368,1,55.41878,14.777289688587189,4.155017495155335,3.259928226470948,0,5,4,24.391808,76.94364,1.7369365,992.0128,-1.054581,-80.454454,0.49999999999999994,0.8660254037844387,5.4261093,164.09332,2.43348678201437,54.20866385102272,1.4228522777557373,12.293428182601929,2.713054656982422,7.813967704772949,0.0,2.0,1.0,7.0,13.0,3.0,23.939444,25.243462,70.97076,80.447556,1.7791387,1.4847628,992.0253,992.263
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2018-01,2018-01-01,2018-02-01,validacion_temporal,Media,Media,56.465707540512085,2,74.06431,39.10700345039368,5.260363221168518,4.937620639801025,0,8,6,25.052996,75.55533,1.5777606,991.6421,-1.054581,-80.454454,0.8660254037844386,0.5000000000000001,55.41878,319.06564,14.777289688587189,86.47163772583008,4.155017495155335,16.720956325531006,3.259928226470948,12.27175521850586,0.0,4.0,5.0,13.0,4.0,1.0,24.391808,25.052063,76.94364,87.440445,1.7369365,0.99453163,992.0128,992.1356
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2018-02,2018-02-01,2018-03-01,validacion_temporal,Media,Media,44.62475270032883,3,203.31303,56.465707540512085,11.430621027946472,7.819732189178467,0,15,1,24.57957,86.51153,1.0952919,992.40826,-1.054581,-80.454454,1.0,6.123233995736766e-17,74.06431,518.3654,39.10700345039368,129.9148998260498,5.260363221168518,17.544492721557617,4.937620639801025,16.721464157104492,0.0,12.0,8.0,31.0,6.0,0.0,25.052996,25.01483,75.55533,89.46078,1.5777606,1.0279787,991.6421,991.9334
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2018-03,2018-03-01,2018-04-01,validacion_temporal,Media,Alta,94.55714321136476,4,130.95924,44.62475270032883,5.657479166984558,6.892591953277588,1,6,8,25.152761,82.46731,1.1493863,991.2233,-1.054581,-80.454454,0.8660254037844387,-0.4999999999999998,203.31303,264.92566,56.465707540512085,103.43222332000732,11.430621027946472,11.86631679534912,7.819732189178467,9.135367393493652,0.0,4.0,15.0,18.0,1.0,1.0,24.57957,25.217936,86.51153,86.969315,1.0952919,1.1772678,992.40826,991.31506
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2018-04,2018-04-01,2018-05-01,validacion_temporal,Alta,Media,53.12460160255432,5,133.90654,94.55714321136476,12.481272339820862,7.4392523765563965,2,6,6,25.156889,79.237885,1.2026732,992.48395,-1.054581,-80.454454,0.49999999999999994,-0.8660254037844387,130.95924,161.32074,44.62475270032883,70.35354471206665,5.657479166984558,13.260686874389648,6.892591953277588,6.452829360961914,1.0,1.0,6.0,21.0,8.0,4.0,25.152761,24.864666,82.46731,86.59449,1.1493863,1.391012,991.2233,992.3881
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2018-05,2018-05-01,2018-06-01,validacion_temporal,Media,Baja,5.551170979626477,6,88.79373,53.12460160255432,10.882437944412231,5.54960823059082,1,8,9,24.773846,82.46365,1.4176095,992.559,-1.054581,-80.454454,1.2246467991473532e-16,-1.0,133.90654,37.713665,94.55714321136476,14.528110265731812,12.481272339820862,1.9915402233600616,7.4392523765563965,2.693833112716675,2.0,0.0,6.0,8.0,6.0,8.0,25.156889,24.190693,79.237885,83.438545,1.2026732,1.5975652,992.48395,992.51465
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2018-06,2018-06-01,2018-07-01,validacion_temporal,Baja,Baja,7.204096604138613,7,10.189756,5.551170979626477,2.31759250164032,10.189756393432615,0,1,27,24.10419,76.381134,1.5418472,992.81195,-1.054581,-80.454454,-0.4999999999999997,-0.8660254037844388,88.79373,8.439207,53.12460160255432,3.0130005478858948,10.882437944412231,1.1887475848197937,5.54960823059082,4.219603538513184,1.0,0.0,8.0,1.0,9.0,15.0,24.773846,23.602283,82.46365,78.38859,1.4176095,1.6719756,992.559,993.0937
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2018-07,2018-07-01,2018-08-01,validacion_temporal,Baja,Baja,8.14017739892006,8,11.231562,7.204096604138613,1.280318945646286,3.743853807449341,0,3,28,24.096535,74.15273,1.6925671,992.58185,-1.054581,-80.454454,-0.8660254037844385,-0.5000000000000004,10.189756,8.47159,5.551170979626477,4.849096298217773,2.31759250164032,1.37932750582695,10.189756393432615,2.82386326789856,0.0,0.0,1.0,3.0,27.0,27.0,24.10419,23.865406,76.381134,74.88908,1.5418472,1.7562048,992.81195,992.906
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2018-08,2018-08-01,2018-09-01,validacion_temporal,Baja,Baja,6.9348424077034,9,4.3196096,8.14017739892006,0.690847635269165,0.0,0,0,31,24.335354,71.619965,1.8677297,992.6405,-1.054581,-80.454454,-1.0,-1.8369701987210297e-16,11.231562,23.658737,7.204096604138613,12.450375141575933,1.280318945646286,2.168662846088409,3.743853807449341,3.9431228637695312,0.0,0.0,3.0,3.0,28.0,13.0,24.096535,24.130323,74.15273,74.58472,1.6925671,1.698303,992.58185,992.6592
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2018-09,2018-09-01,2018-10-01,validacion_temporal,Baja,Baja,0.8733987249433994,10,8.637167,6.9348424077034,2.737194299697876,8.637166976928711,0,1,15,24.334112,71.869965,1.9200388,991.7917,-1.054581,-80.454454,-0.8660254037844386,0.5000000000000001,4.3196096,21.980713,8.14017739892006,19.49015867710113,0.690847635269165,2.5867446660995483,0.0,3.6634521484375,0.0,0.0,0.0,2.0,31.0,14.0,24.335354,24.021538,71.619965,76.003494,1.8677297,1.8107451,992.6405,991.9108
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2018-10,2018-10-01,2018-11-01,validacion_temporal,Baja,Baja,7.309628009796143,11,3.0329702,0.8733987249433994,0.1707076877355575,0.0,0,0,31,24.056454,71.77179,1.8438622,992.7616,-1.054581,-80.454454,-0.5000000000000004,0.8660254037844384,8.637167,5.4261093,6.9348424077034,2.43348678201437,2.737194299697876,1.4228522777557373,8.637166976928711,2.713054656982422,0.0,0.0,1.0,1.0,15.0,13.0,24.334112,23.939444,71.869965,70.97076,1.9200388,1.7791387,991.7917,992.0253
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2018-11,2018-11-01,2018-12-01,validacion_temporal,Baja,Media,49.38199758529663,12,19.361637,7.309628009796143,1.931995153427124,2.7659480571746826,0,3,12,25.013597,72.18888,1.83025,991.8825,-1.054581,-80.454454,-2.4492935982947064e-16,1.0,3.0329702,55.41878,0.8733987249433994,14.777289688587189,0.1707076877355575,4.155017495155335,0.0,3.259928226470948,0.0,0.0,0.0,5.0,31.0,4.0,24.056454,24.391808,71.77179,76.94364,1.8438622,1.7369365,992.7616,992.0128
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2018-12,2018-12-01,2019-01-01,validacion_temporal,Media,Media,42.391376972198486,1,120.14885,49.38199758529663,9.042203426361084,5.721373558044434,1,14,9,24.756767,77.9306,1.5819597,991.87177,-1.054581,-80.454454,0.49999999999999994,0.8660254037844387,19.361637,74.06431,7.309628009796143,39.10700345039368,1.931995153427124,5.260363221168518,2.7659480571746826,4.937620639801025,0.0,0.0,3.0,8.0,12.0,6.0,25.013597,25.052996,72.18888,75.55533,1.83025,1.5777606,991.8825,991.6421
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2019-01,2019-01-01,2019-02-01,validacion_temporal,Media,Alta,108.08282279968262,2,164.39488,42.391376972198486,8.07306170463562,6.0886993408203125,1,21,3,24.98029,83.261665,1.422615,992.0002,-1.054581,-80.454454,0.8660254037844386,0.5000000000000001,120.14885,203.31303,49.38199758529663,56.465707540512085,9.042203426361084,11.430621027946472,5.721373558044434,7.819732189178467,1.0,0.0,14.0,15.0,9.0,1.0,24.756767,24.57957,77.9306,86.51153,1.5819597,1.0952919,991.87177,992.40826
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2019-02,2019-02-01,2019-03-01,validacion_temporal,Alta,Media,65.40960931777954,3,247.15706,108.08282279968262,11.39099895954132,9.15396499633789,3,14,1,25.289198,86.70719,1.1022353,991.54407,-1.054581,-80.454454,1.0,6.123233995736766e-17,164.39488,130.95924,42.391376972198486,44.62475270032883,8.07306170463562,5.657479166984558,6.0886993408203125,6.892591953277588,1.0,1.0,21.0,6.0,3.0,8.0,24.98029,25.152761,83.261665,82.46731,1.422615,1.1493863,992.0002,991.2233
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2019-03,2019-03-01,2019-04-01,validacion_temporal,Media,Baja,21.922147154808044,4,162.4155,65.40960931777954,13.990014791488647,6.0153889656066895,1,21,2,25.70099,84.02196,1.1841774,991.47125,-1.054581,-80.454454,0.8660254037844387,-0.4999999999999998,247.15706,133.90654,108.08282279968262,94.55714321136476,11.39099895954132,12.481272339820862,9.15396499633789,7.4392523765563965,3.0,2.0,14.0,6.0,1.0,6.0,25.289198,25.156889,86.70719,79.237885,1.1022353,1.2026732,991.54407,992.48395
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2019-04,2019-04-01,2019-05-01,validacion_temporal,Baja,Media,51.92664670944214,5,69.1192,21.922147154808044,6.588280260562897,3.4559600353240967,0,8,4,26.03663,78.81436,1.2189852,991.9098,-1.054581,-80.454454,0.49999999999999994,-0.8660254037844387,162.4155,88.79373,65.40960931777954,53.12460160255432,13.990014791488647,10.882437944412231,6.0153889656066895,5.54960823059082,1.0,1.0,21.0,8.0,2.0,9.0,25.70099,24.773846,84.02196,82.46365,1.1841774,1.4176095,991.47125,992.559
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2019-05,2019-05-01,2019-06-01,validacion_temporal,Media,Baja,16.819455415010452,6,100.86671,51.92664670944214,10.93447208404541,4.385509014129639,0,12,3,25.502607,81.401825,1.4027753,991.9264,-1.054581,-80.454454,1.2246467991473532e-16,-1.0,69.1192,10.189756,21.922147154808044,5.551170979626477,6.588280260562897,2.31759250164032,3.4559600353240967,10.189756393432615,0.0,0.0,8.0,1.0,4.0,27.0,26.03663,24.10419,78.81436,76.381134,1.2189852,1.5418472,991.9098,992.81195
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2019-06,2019-06-01,2019-07-01,validacion_temporal,Baja,Baja,5.914060831069946,7,38.456974,16.819455415010452,2.591945230960846,4.27299690246582,0,2,11,24.672215,79.53238,1.6614753,992.1681,-1.054581,-80.454454,-0.4999999999999997,-0.8660254037844388,100.86671,11.231562,51.92664670944214,7.204096604138613,10.93447208404541,1.280318945646286,4.385509014129639,3.743853807449341,0.0,0.0,12.0,3.0,3.0,28.0,25.502607,24.096535,81.401825,74.15273,1.4027753,1.6925671,991.9264,992.58185
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2019-07,2019-07-01,2019-08-01,validacion_temporal,Baja,Baja,1.98245195124764,8,14.446971,5.914060831069946,2.0910089015960693,2.8893942832946777,0,2,12,24.267742,75.009315,1.594732,992.53156,-1.054581,-80.454454,-0.8660254037844385,-0.5000000000000004,38.456974,4.3196096,16.819455415010452,8.14017739892006,2.591945230960846,0.690847635269165,4.27299690246582,0.0,0.0,0.0,2.0,0.0,11.0,31.0,24.672215,24.335354,79.53238,71.619965,1.6614753,1.8677297,992.1681,992.6405
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2019-08,2019-08-01,2019-09-01,validacion_temporal,Baja,Baja,1.6289051175117493,9,4.400515,1.98245195124764,1.1854246258735657,2.200257539749145,0,1,15,24.158215,70.52393,1.8536923,992.8348,-1.054581,-80.454454,-1.0,-1.8369701987210297e-16,14.446971,8.637167,5.914060831069946,6.9348424077034,2.0910089015960693,2.737194299697876,2.8893942832946777,8.637166976928711,0.0,0.0,2.0,1.0,12.0,15.0,24.267742,24.334112,75.009315,71.869965,1.594732,1.9200388,992.53156,991.7917
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2019-09,2019-09-01,2019-10-01,validacion_temporal,Baja,Baja,19.33242392539978,10,3.5137992,1.6289051175117493,0.6251931190490723,0.0,0,0,30,23.919664,71.55787,1.9248594,993.2367,-1.054581,-80.454454,-0.8660254037844386,0.5000000000000001,4.400515,3.0329702,1.98245195124764,0.8733987249433994,1.1854246258735657,0.1707076877355575,2.200257539749145,0.0,0.0,0.0,1.0,0.0,15.0,31.0,24.158215,24.056454,70.52393,71.77179,1.8536923,1.8438622,992.8348,992.7616
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2019-10,2019-10-01,2019-11-01,validacion_temporal,Baja,Baja,5.0640314519405365,11,33.741985,19.33242392539978,3.2145678997039795,4.82028341293335,0,2,8,24.106777,73.87528,1.8197961,992.46484,-1.054581,-80.454454,-0.5000000000000004,0.8660254037844384,3.5137992,19.361637,1.6289051175117493,7.309628009796143,0.6251931190490723,1.931995153427124,0.0,2.7659480571746826,0.0,0.0,0.0,3.0,30.0,12.0,23.919664,25.013597,71.55787,72.18888,1.9248594,1.83025,993.2367,991.8825
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2019-11,2019-11-01,2019-12-01,validacion_temporal,Baja,Baja,23.87291193008423,12,12.886837,5.0640314519405365,0.7998339831829071,3.2217092514038086,0,2,19,25.169085,71.5251,1.8424448,991.6103,-1.054581,-80.454454,-2.4492935982947064e-16,1.0,33.741985,120.14885,19.33242392539978,49.38199758529663,3.2145678997039795,9.042203426361084,4.82028341293335,5.721373558044434,0.0,1.0,2.0,14.0,8.0,9.0,24.106777,24.756767,73.87528,77.9306,1.8197961,1.5819597,992.46484,991.87177
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2019-12,2019-12-01,2020-01-01,validacion_temporal,Baja,Baja,33.99109625816345,1,44.107983,23.87291193008423,3.836777091026306,3.6756651401519775,0,5,6,25.770868,70.853966,1.8231608,991.41595,-1.054581,-80.454454,0.49999999999999994,0.8660254037844387,12.886837,164.39488,5.0640314519405365,42.391376972198486,0.7998339831829071,8.07306170463562,3.2217092514038086,6.0886993408203125,0.0,1.0,2.0,21.0,19.0,3.0,25.169085,24.98029,71.5251,83.261665,1.8424448,1.422615,991.6103,992.0002
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2020-01,2020-01-01,2020-02-01,validacion_temporal,Baja,Alta,74.40133285522461,2,95.841995,33.99109625816345,10.806322813034058,5.324555397033691,1,7,7,25.827465,76.12885,1.5686264,992.25116,-1.054581,-80.454454,0.8660254037844386,0.5000000000000001,44.107983,247.15706,23.87291193008423,108.08282279968262,3.836777091026306,11.39099895954132,3.6756651401519775,9.15396499633789,0.0,3.0,5.0,14.0,6.0,1.0,25.770868,25.289198,70.853966,86.70719,1.8231608,1.1022353,991.41595,991.54407
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2020-02,2020-02-01,2020-03-01,validacion_temporal,Alta,Media,69.52661800384521,3,173.48079,74.40133285522461,14.102279305458069,6.4252142906188965,1,23,2,25.937862,81.653465,1.3062186,991.97943,-1.054581,-80.454454,1.0,6.123233995736766e-17,95.841995,162.4155,33.99109625816345,65.40960931777954,10.806322813034058,13.990014791488647,5.324555397033691,6.0153889656066895,1.0,1.0,7.0,21.0,7.0,2.0,25.827465,25.70099,76.12885,84.02196,1.5686264,1.1841774,992.25116,991.47125
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2020-03,2020-03-01,2020-04-01,validacion_temporal,Media,Baja,36.93408930301666,4,155.77509,69.52661800384521,11.277802467346191,7.080685615539551,1,16,6,25.415178,83.91193,1.2325513,992.61273,-1.054581,-80.454454,0.8660254037844387,-0.4999999999999998,173.48079,69.1192,74.40133285522461,21.922147154808044,14.102279305458069,6.588280260562897,6.4252142906188965,3.4559600353240967,1.0,0.0,23.0,8.0,2.0,4.0,25.937862,26.03663,81.653465,78.81436,1.3062186,1.2189852,991.97943,991.9098
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2020-04,2020-04-01,2020-05-01,validacion_temporal,Baja,Baja,16.71979409456253,5,92.251755,36.93408930301666,5.888074636459351,4.193261623382568,0,15,3,25.662775,79.65452,1.1550713,992.8817,-1.054581,-80.454454,0.49999999999999994,-0.8660254037844387,155.77509,100.86671,69.52661800384521,51.92664670944214,11.277802467346191,10.93447208404541,7.080685615539551,4.385509014129639,1.0,0.0,16.0,12.0,6.0,3.0,25.415178,25.502607,83.91193,81.401825,1.2325513,1.4027753,992.61273,991.9264
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2020-05,2020-05-01,2020-06-01,validacion_temporal,Baja,Baja,7.812537252902985,6,39.561367,16.71979409456253,3.109241783618927,4.395707607269287,0,4,15,25.37083,76.95076,1.3463962,992.84686,-1.054581,-80.454454,1.2246467991473532e-16,-1.0,92.251755,38.456974,36.93408930301666,16.819455415010452,5.888074636459351,2.591945230960846,4.193261623382568,4.27299690246582,0.0,0.0,15.0,2.0,3.0,11.0,25.662775,24.672215,79.65452,79.53238,1.1550713,1.6614753,992.8817,992.1681
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2020-06,2020-06-01,2020-07-01,validacion_temporal,Baja,Baja,6.071951389312744,7,16.037653,7.812537252902985,1.7780065536499023,3.2075304985046387,0,3,12,24.461588,74.187645,1.6100831,993.1358,-1.054581,-80.454454,-0.4999999999999997,-0.8660254037844388,39.561367,14.446971,16.71979409456253,5.914060831069946,3.109241783618927,2.0910089015960693,4.395707607269287,2.8893942832946777,0.0,0.0,4.0,2.0,15.0,12.0,25.37083,24.267742,76.95076,75.009315,1.3463962,1.594732,992.84686,992.53156
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2020-07,2020-07-01,2020-08-01,validacion_temporal,Baja,Baja,8.005415737628937,8,14.04848,6.071951389312744,1.861266732215881,2.8096959590911865,0,3,11,23.798906,73.10809,1.660531,992.9517,-1.054581,-80.454454,-0.8660254037844385,-0.5000000000000004,16.037653,4.400515,7.812537252902985,1.98245195124764,1.7780065536499023,1.1854246258735657,3.2075304985046387,2.200257539749145,0.0,0.0,3.0,1.0,12.0,15.0,24.461588,24.158215,74.187645,70.52393,1.6100831,1.8536923,993.1358,992.8348
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2020-08,2020-08-01,2020-09-01,validacion_temporal,Baja,Baja,3.6684781312942505,9,10.243768,8.005415737628937,1.8487423658370967,3.414589166641236,0,2,19,23.3207,71.51238,1.790244,993.3331,-1.054581,-80.454454,-1.0,-1.8369701987210297e-16,14.04848,3.5137992,6.071951389312744,1.6289051175117493,1.861266732215881,0.6251931190490723,2.8096959590911865,0.0,0.0,0.0,3.0,0.0,11.0,30.0,23.798906,23.919664,73.10809,71.55787,1.660531,1.9248594,992.9517,993.2367
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2020-09,2020-09-01,2020-10-01,validacion_temporal,Baja,Baja,1.8697046637535093,10,5.046983,3.6684781312942505,2.1708905696868896,5.046982765197754,0,1,22,23.732788,71.002556,1.9019561,993.2536,-1.054581,-80.454454,-0.8660254037844386,0.5000000000000001,10.243768,33.741985,8.005415737628937,19.33242392539978,1.8487423658370967,3.2145678997039795,3.414589166641236,4.82028341293335,0.0,0.0,2.0,2.0,19.0,8.0,23.3207,24.106777,71.51238,73.87528,1.790244,1.8197961,993.3331,992.46484
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2020-10,2020-10-01,2020-11-01,validacion_temporal,Baja,Baja,0.7410796722397208,11,5.556307,1.8697046637535093,0.8736886084079742,2.778153419494629,0,1,15,24.195509,71.49222,2.0023668,992.66486,-1.054581,-80.454454,-0.5000000000000004,0.8660254037844384,5.046983,12.886837,3.6684781312942505,5.0640314519405365,2.1708905696868896,0.7998339831829071,5.046982765197754,3.2217092514038086,0.0,0.0,1.0,2.0,22.0,19.0,23.732788,25.169085,71.002556,71.5251,1.9019561,1.8424448,993.2536,991.6103
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2020-11,2020-11-01,2020-12-01,validacion_temporal,Baja,Baja,15.353139281272888,12,2.0254662,0.7410796722397208,0.2607405185699463,0.0,0,0,30,23.95279,69.7605,1.9745175,993.2692,-1.054581,-80.454454,-2.4492935982947064e-16,1.0,5.556307,44.107983,1.8697046637535093,23.87291193008423,0.8736886084079742,3.836777091026306,2.778153419494629,3.6756651401519775,0.0,0.0,1.0,5.0,15.0,6.0,24.195509,25.770868,71.49222,70.853966,2.0023668,1.8231608,992.66486,991.41595
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2020-12,2020-12-01,2021-01-01,validacion_temporal,Baja,Alta,87.37258291244507,1,47.44661,15.353139281272888,7.46387243270874,4.313328266143799,0,6,6,24.75866,73.858185,1.6094376,992.67834,-1.054581,-80.454454,0.49999999999999994,0.8660254037844387,2.0254662,95.841995,0.7410796722397208,33.99109625816345,0.2607405185699463,10.806322813034058,0.0,5.324555397033691,0.0,1.0,0.0,7.0,30.0,7.0,23.95279,25.827465,69.7605,76.12885,1.9745175,1.5686264,993.2692,992.25116
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2021-01,2021-01-01,2021-02-01,validacion_temporal,Alta,Media,54.71382647752762,2,300.2256,87.37258291244507,18.80252361297608,10.007519721984863,2,26,1,24.46682,83.77501,1.3329298,992.0036,-1.054581,-80.454454,0.8660254037844386,0.5000000000000001,47.44661,173.48079,15.353139281272888,74.40133285522461,7.46387243270874,14.102279305458069,4.313328266143799,6.4252142906188965,0.0,1.0,6.0,23.0,6.0,2.0,24.75866,25.937862,73.858185,81.653465,1.6094376,1.3062186,992.67834,991.97943
portoviejo,Portoviejo,Manabí,Litoral,desarrollo,2021-02,2021-02-01,2021-03-01,validacion_temporal,Media,Alta,104.84970951080322,3,169.51483,54.71382647752762,24.00946593284607,7.063117980957031,2,15,2,25.237354,81.95726,1.2386371,991.99335,-1.054581,-80.454454,1.0,6.123233995736766e-17,300.2256,155.77509,87.37258291244507,69.52661800384521,18.80252361297608,11.277802467346191,10.007519721984863,7.080685615539551,2.0,1.0,26.0,16.0,1.0,6.0,24.46682,25.415178,83.77501,83.91193,1.3329298,1.2325513,992.0036,992.61273
